Year,Transect_no,Control,Date,Birds_present,Part_of_transect,Dostance_cat,No_singing_males
2014,TBB34,2,22/05/2014,yes,4,2,2
2014,TBB34,2,22/05/2014,yes,5,1,3
2014,TBB34,2,22/05/2014,yes,5,2,2
2014,TBB34,3,23/05/2014,yes,1,2,1
2014,TBB34,3,23/05/2014,yes,1,3,2
2014,TBB34,3,23/05/2014,yes,2,2,4
2014,TBB34,3,23/05/2014,yes,3,2,3
2014,TBB34,3,23/05/2014,yes,4,2,4
2014,TBB34,3,23/05/2014,yes,4,3,1
2014,TBB34,3,23/05/2014,yes,5,1,1
2014,TBB34,3,23/05/2014,yes,5,2,3
2014,TBB34,3,23/05/2014,yes,5,3,1
2014,TBB35,1,24/05/2014,yes,1,1,1
2014,TBB35,1,24/05/2014,yes,1,3,2
2014,TBB35,1,24/05/2014,yes,2,3,2
2014,TBB35,1,24/05/2014,yes,3,1,1
2014,TBB35,1,24/05/2014,yes,3,3,2
2014,TBB35,1,24/05/2014,yes,4,3,1
2014,TBB35,1,24/05/2014,no,5,,0
2014,TBB35,2,28/05/2014,yes,1,1,1
2014,TBB35,2,28/05/2014,yes,1,2,1
2014,TBB35,2,28/05/2014,yes,1,3,2
2014,TBB35,2,28/05/2014,yes,2,2,2
2014,TBB35,2,28/05/2014,yes,2,3,2
2014,TBB35,2,28/05/2014,yes,3,2,2
2014,TBB35,2,28/05/2014,yes,3,3,2
2014,TBB35,2,28/05/2014,yes,4,2,3
2014,TBB35,2,28/05/2014,yes,4,3,2
2014,TBB35,2,28/05/2014,yes,5,1,1
2014,TBB35,2,28/05/2014,yes,5,2,1
2014,TBB35,2,28/05/2014,yes,5,3,1
2014,TBB35,3,30/05/2014,yes,1,2,5
2014,TBB35,3,30/05/2014,yes,2,2,4
2014,TBB35,3,30/05/2014,yes,3,2,3
2014,TBB35,3,30/05/2014,yes,4,2,3
2014,TBB35,3,30/05/2014,yes,5,1,1
2014,TBB35,3,30/05/2014,yes,5,2,2
2014,TBB36,1,11/06/2014,yes,1,3,1
2014,TBB36,1,11/06/2014,yes,2,2,1
2014,TBB36,1,11/06/2014,no,3,,0
2014,TBB36,1,11/06/2014,no,4,,0
2014,TBB36,1,11/06/2014,yes,5,2,1
2014,TBB36,2,13/06/2014,yes,1,3,1
2014,TBB36,2,13/06/2014,no,2,,0
2014,TBB36,2,13/06/2014,no,3,,0
2014,TBB36,2,13/06/2014,no,4,,0
2014,TBB36,2,13/06/2014,no,5,,0
2014,TBB36,3,13/06/2014,no,1,,0
2014,TBB36,3,13/06/2014,no,2,,0
2014,TBB36,3,13/06/2014,no,3,,0
2014,TBB36,3,13/06/2014,no,4,,0
2014,TBB36,3,13/06/2014,no,5,,0
2014,TBB37,1,7/06/2014,yes,1,2,4
2014,TBB37,1,7/06/2014,yes,1,3,2
2014,TBB37,1,7/06/2014,yes,2,2,2
2014,TBB37,1,7/06/2014,yes,2,3,2
2014,TBB37,1,7/06/2014,yes,3,1,1
2014,TBB37,1,7/06/2014,yes,3,2,3
2014,TBB37,1,7/06/2014,yes,3,3,3
2014,TBB37,1,7/06/2014,yes,4,1,1
2014,TBB37,1,7/06/2014,yes,4,2,3
2014,TBB37,1,7/06/2014,yes,4,3,2
2014,TBB37,1,7/06/2014,yes,5,2,4
2014,TBB37,1,7/06/2014,yes,5,3,3
2014,TBB37,2,9/06/2014,yes,1,2,5
2014,TBB37,2,9/06/2014,yes,1,3,2
2014,TBB37,2,9/06/2014,yes,2,2,1
2014,TBB37,2,9/06/2014,yes,2,3,5
2014,TBB37,2,9/06/2014,yes,3,2,2
2014,TBB37,2,9/06/2014,yes,3,3,3
2014,TBB37,2,9/06/2014,yes,4,1,1
2014,TBB37,2,9/06/2014,yes,4,2,3
2014,TBB37,2,9/06/2014,yes,4,3,2
2014,TBB37,2,9/06/2014,yes,5,1,2
2014,TBB37,2,9/06/2014,yes,5,2,4
2014,TBB37,2,9/06/2014,yes,5,3,4
2014,TBB37,3,11/06/2014,yes,1,1,1
2014,TBB37,3,11/06/2014,yes,1,3,1
2014,TBB37,3,11/06/2014,yes,2,3,1
2014,TBB37,3,11/06/2014,yes,3,3,2
2014,TBB37,3,11/06/2014,yes,4,2,2
2014,TBB37,3,11/06/2014,yes,5,2,1
2014,TBB37,3,11/06/2014,yes,5,3,3
2014,TBB38,1,9/06/2014,yes,1,1,1
2014,TBB38,1,9/06/2014,yes,1,3,1
2014,TBB38,1,9/06/2014,yes,2,3,1
2014,TBB38,1,9/06/2014,yes,3,2,1
2014,TBB38,1,9/06/2014,yes,3,3,1
2014,TBB38,1,9/06/2014,yes,4,1,2
2014,TBB38,1,9/06/2014,yes,4,3,2
2014,TBB38,1,9/06/2014,yes,5,3,2
2014,TBB38,2,12/06/2014,yes,1,2,2
2014,TBB38,2,12/06/2014,yes,1,3,1
2014,TBB38,2,12/06/2014,yes,2,1,1
2014,TBB38,2,12/06/2014,yes,2,2,4
2014,TBB38,2,12/06/2014,yes,2,3,2
2014,TBB38,2,12/06/2014,yes,3,2,5
2014,TBB38,2,12/06/2014,yes,3,3,1
2014,TBB38,2,12/06/2014,yes,4,1,1
2014,TBB38,2,12/06/2014,yes,4,2,4
2014,TBB38,2,12/06/2014,yes,4,3,3
2014,TBB38,2,12/06/2014,yes,5,1,2
2014,TBB38,2,12/06/2014,yes,5,2,4
2014,TBB38,2,12/06/2014,yes,5,3,4
2014,TBB38,3,15/06/2014,yes,1,2,5
2014,TBB38,3,15/06/2014,yes,1,3,2
2014,TBB38,3,15/06/2014,yes,2,1,2
2014,TBB38,3,15/06/2014,yes,2,2,1
2014,TBB38,3,15/06/2014,yes,2,3,3
2014,TBB38,3,15/06/2014,yes,3,1,1
2014,TBB38,3,15/06/2014,yes,3,2,3
2014,TBB38,3,15/06/2014,yes,3,3,3
2014,TBB38,3,15/06/2014,yes,4,1,1
2014,TBB38,3,15/06/2014,yes,4,2,2
2014,TBB38,3,15/06/2014,yes,4,3,4
2014,TBB38,3,15/06/2014,yes,5,1,1
2014,TBB38,3,15/06/2014,yes,5,2,5
2014,TBB38,3,15/06/2014,yes,5,3,3
2014,TBB39,1,9/06/2014,yes,1,1,1
2014,TBB39,1,9/06/2014,yes,1,3,2
2014,TBB39,1,9/06/2014,yes,2,1,1
2014,TBB39,1,9/06/2014,yes,3,1,1
2014,TBB39,1,9/06/2014,yes,3,2,1
2014,TBB39,1,9/06/2014,yes,3,3,1
2014,TBB39,1,9/06/2014,yes,4,1,2
2014,TBB39,1,9/06/2014,yes,4,3,1
2014,TBB39,1,9/06/2014,yes,5,1,1
2014,TBB39,1,9/06/2014,yes,5,2,1
2014,TBB39,1,9/06/2014,yes,5,3,2
2014,TBB39,2,10/06/2014,yes,1,1,2
2014,TBB39,2,10/06/2014,yes,1,2,3
2014,TBB39,2,10/06/2014,yes,1,3,2
2014,TBB39,2,10/06/2014,yes,2,1,2
2014,TBB39,2,10/06/2014,yes,2,2,3
2014,TBB39,2,10/06/2014,yes,2,3,3
2014,TBB39,2,10/06/2014,yes,3,1,1
2014,TBB39,2,10/06/2014,yes,3,2,6
2014,TBB39,2,10/06/2014,yes,3,3,6
2014,TBB39,2,10/06/2014,yes,4,2,1
2014,TBB39,2,10/06/2014,yes,4,3,2
2014,TBB39,2,10/06/2014,yes,5,1,2
2014,TBB39,2,10/06/2014,yes,5,2,1
2014,TBB39,2,10/06/2014,yes,5,3,1
2014,TBB39,3,11/06/2014,yes,1,1,1
2014,TBB39,3,11/06/2014,yes,1,2,3
2014,TBB39,3,11/06/2014,yes,1,3,1
2014,TBB39,3,11/06/2014,yes,2,1,1
2014,TBB39,3,11/06/2014,yes,2,2,3
2014,TBB39,3,11/06/2014,yes,2,3,2
2014,TBB39,3,11/06/2014,yes,3,1,2
2014,TBB39,3,11/06/2014,yes,3,2,3
2014,TBB39,3,11/06/2014,yes,3,3,4
2014,TBB39,3,11/06/2014,yes,4,2,1
2014,TBB39,3,11/06/2014,yes,4,3,2
2014,TBB39,3,11/06/2014,yes,5,2,1
2014,TBB39,3,11/06/2014,yes,5,3,3
2014,TBB40,1,23/05/2014,yes,1,1,1
2014,TBB40,1,23/05/2014,yes,1,2,2
2014,TBB40,1,23/05/2014,yes,1,3,1
2014,TBB40,1,23/05/2014,yes,2,1,1
2014,TBB40,1,23/05/2014,yes,2,2,1
2014,TBB40,1,23/05/2014,yes,2,3,1
2014,TBB40,1,23/05/2014,yes,3,1,2
2014,TBB40,1,23/05/2014,yes,3,2,1
2014,TBB40,1,23/05/2014,yes,4,1,2
2014,TBB40,1,23/05/2014,yes,4,3,1
2014,TBB40,1,23/05/2014,yes,5,3,1
2014,TBB40,2,29/05/2014,yes,1,2,2
2014,TBB40,2,29/05/2014,yes,1,3,1
2014,TBB40,2,29/05/2014,yes,2,1,1
2014,TBB40,2,29/05/2014,yes,2,2,5
2014,TBB40,2,29/05/2014,yes,3,1,2
2014,TBB40,2,29/05/2014,yes,3,2,3
2014,TBB40,2,29/05/2014,yes,4,1,1
2014,TBB40,2,29/05/2014,yes,4,2,2
2014,TBB40,2,29/05/2014,yes,4,3,1
2014,TBB40,2,29/05/2014,yes,5,1,2
2014,TBB40,2,29/05/2014,yes,5,2,3
2014,TBB40,3,30/05/2014,yes,1,1,1
2014,TBB40,3,30/05/2014,yes,1,2,5
2014,TBB40,3,30/05/2014,yes,1,3,3
2014,TBB40,3,30/05/2014,yes,2,2,2
2014,TBB40,3,30/05/2014,yes,2,3,4
2014,TBB40,3,30/05/2014,yes,3,1,1
2014,TBB40,3,30/05/2014,yes,3,2,1
2014,TBB40,3,30/05/2014,yes,3,3,7
2014,TBB40,3,30/05/2014,yes,4,1,1
2014,TBB40,3,30/05/2014,yes,4,2,4
2014,TBB40,3,30/05/2014,yes,4,3,5
2014,TBB40,3,30/05/2014,yes,5,1,2
2014,TBB40,3,30/05/2014,yes,5,2,5
2014,TBB40,3,30/05/2014,yes,5,3,4
2014,TBB41,1,11/06/2014,no,1,,0
2014,TBB41,1,11/06/2014,no,2,,0
2014,TBB41,1,11/06/2014,no,3,,0
2014,TBB41,1,11/06/2014,yes,4,2,3
2014,TBB41,1,11/06/2014,yes,4,3,2
2014,TBB41,1,11/06/2014,yes,5,2,1
2014,TBB41,2,13/06/2014,no,1,,0
2014,TBB41,2,13/06/2014,yes,2,2,1
2014,TBB41,2,13/06/2014,yes,2,3,1
2014,TBB41,2,13/06/2014,yes,3,3,2
2014,TBB41,2,13/06/2014,yes,4,2,1
2014,TBB41,2,13/06/2014,yes,5,1,1
2014,TBB41,3,13/06/2014,no,1,,0
2014,TBB41,3,13/06/2014,yes,2,2,1
2014,TBB41,3,13/06/2014,yes,3,3,2
2014,TBB41,3,13/06/2014,no,4,,0
2014,TBB41,3,13/06/2014,yes,5,3,1
2014,TBB42,1,22/05/2014,no,1,,0
2014,TBB42,1,22/05/2014,yes,2,2,1
2014,TBB42,1,22/05/2014,no,3,,0
2014,TBB42,1,22/05/2014,yes,4,1,1
2014,TBB42,1,22/05/2014,yes,4,3,2
2014,TBB42,1,22/05/2014,yes,5,2,1
2014,TBB42,2,23/05/2014,yes,1,2,1
2014,TBB42,2,23/05/2014,no,2,,0
2014,TBB42,2,23/05/2014,no,3,,0
2014,TBB42,2,23/05/2014,no,4,,0
2014,TBB42,2,23/05/2014,yes,5,2,1
2014,TBB42,3,25/05/2014,no,1,,0
2014,TBB42,3,25/05/2014,no,2,,0
2014,TBB42,3,25/05/2014,no,3,,0
2014,TBB42,3,25/05/2014,yes,4,3,1
2014,TBB42,3,25/05/2014,yes,5,2,2
2014,TBB43,1,23/05/2014,yes,1,1,1
2014,TBB43,1,23/05/2014,yes,1,2,1
2014,TBB43,1,23/05/2014,yes,1,3,1
2014,TBB43,1,23/05/2014,yes,2,1,1
2014,TBB43,1,23/05/2014,yes,2,2,2
2014,TBB43,1,23/05/2014,yes,2,3,1
2014,TBB43,1,23/05/2014,yes,3,1,2
2014,TBB43,1,23/05/2014,yes,3,2,2
2014,TBB43,1,23/05/2014,yes,4,1,3
2014,TBB43,1,23/05/2014,yes,5,1,1
2014,TBB43,1,23/05/2014,yes,5,2,1
2014,TBB43,1,23/05/2014,yes,5,3,2
2014,TBB43,2,25/05/2014,yes,1,1,1
2014,TBB43,2,25/05/2014,yes,1,2,4
2014,TBB43,2,25/05/2014,yes,2,2,5
2014,TBB43,2,25/05/2014,yes,3,2,4
2014,TBB43,2,25/05/2014,yes,4,2,4
2014,TBB43,2,25/05/2014,yes,5,1,2
2014,TBB43,2,25/05/2014,yes,5,2,9
2014,TBB43,3,28/05/2014,yes,1,1,1
2014,TBB43,3,28/05/2014,yes,1,2,1
2014,TBB43,3,28/05/2014,yes,2,2,2
2014,TBB43,3,28/05/2014,yes,3,1,1
2014,TBB43,3,28/05/2014,yes,3,2,2
2014,TBB43,3,28/05/2014,no,4,,0
2014,TBB43,3,28/05/2014,yes,5,1,1
2014,TBB43,3,28/05/2014,yes,5,2,3
2014,TBB44,1,23/05/2014,yes,1,1,1
2014,TBB44,1,23/05/2014,yes,2,1,2
2014,TBB44,1,23/05/2014,yes,3,1,1
2014,TBB44,1,23/05/2014,yes,3,2,2
2014,TBB44,1,23/05/2014,yes,4,1,1
2014,TBB44,1,23/05/2014,yes,4,2,3
2014,TBB44,1,23/05/2014,yes,5,1,1
2014,TBB44,1,23/05/2014,yes,5,2,1
2014,TBB44,2,24/05/2014,yes,1,2,1
2014,TBB44,2,24/05/2014,yes,2,2,2
2014,TBB44,2,24/05/2014,yes,3,2,1
2014,TBB44,2,24/05/2014,yes,4,2,1
2014,TBB44,2,24/05/2014,yes,4,2,2
2014,TBB44,2,24/05/2014,yes,5,2,4
2014,TBB44,3,25/05/2014,no,1,,0
2014,TBB44,3,25/05/2014,yes,2,2,1
2014,TBB44,3,25/05/2014,no,3,,0
2014,TBB44,3,25/05/2014,yes,4,1,1
2014,TBB44,3,25/05/2014,yes,4,2,2
2014,TBB44,3,25/05/2014,yes,4,3,1
2014,TBB44,3,25/05/2014,yes,5,2,1
2014,TBB44,3,25/05/2014,yes,5,3,1
2014,TBB45,1,8/06/2014,yes,1,2,3
2014,TBB45,1,8/06/2014,yes,1,3,4
2014,TBB45,1,8/06/2014,yes,2,1,2
2014,TBB45,1,8/06/2014,yes,2,2,1
2014,TBB45,1,8/06/2014,yes,2,3,1
2014,TBB45,1,8/06/2014,yes,3,2,4
2014,TBB45,1,8/06/2014,yes,3,3,2
2014,TBB45,1,8/06/2014,yes,4,1,1
2014,TBB45,1,8/06/2014,yes,4,2,4
2014,TBB45,1,8/06/2014,yes,4,3,3
2014,TBB45,1,8/06/2014,yes,5,1,2
2014,TBB45,1,8/06/2014,yes,5,2,4
2014,TBB45,1,8/06/2014,yes,5,3,3
2014,TBB45,2,10/06/2014,yes,1,1,1
2014,TBB45,2,10/06/2014,yes,2,1,2
2014,TBB45,2,10/06/2014,yes,2,2,1
2014,TBB45,2,10/06/2014,yes,3,2,1
2014,TBB45,2,10/06/2014,yes,3,3,1
2014,TBB45,2,10/06/2014,yes,4,1,2
2014,TBB45,2,10/06/2014,yes,4,3,1
2014,TBB45,2,10/06/2014,yes,5,1,1
2014,TBB45,2,10/06/2014,yes,5,2,3
2014,TBB45,2,10/06/2014,yes,5,3,1
2014,TBB45,3,14/06/2014,yes,1,2,3
2014,TBB45,3,14/06/2014,yes,1,3,4
2014,TBB45,3,14/06/2014,yes,2,2,2
2014,TBB45,3,14/06/2014,yes,2,3,4
2014,TBB45,3,14/06/2014,yes,3,1,2
2014,TBB45,3,14/06/2014,yes,3,2,3
2014,TBB45,3,14/06/2014,yes,3,3,5
2014,TBB45,3,14/06/2014,yes,4,1,1
2014,TBB45,3,14/06/2014,yes,4,2,4
2014,TBB45,3,14/06/2014,yes,4,3,3
2014,TBB45,3,14/06/2014,yes,5,1,2
2014,TBB45,3,14/06/2014,yes,5,2,6
2014,TBB45,3,14/06/2014,yes,5,3,6
2014,TBB46,1,9/06/2014,yes,1,2,1
2014,TBB46,1,9/06/2014,yes,1,3,1
2014,TBB46,1,9/06/2014,yes,2,1,1
2014,TBB46,1,9/06/2014,yes,2,3,2
2014,TBB46,1,9/06/2014,yes,3,1,1
2014,TBB46,1,9/06/2014,yes,3,2,1
2014,TBB46,1,9/06/2014,yes,4,1,1
2014,TBB46,1,9/06/2014,yes,4,2,1
2014,TBB46,1,9/06/2014,yes,4,3,2
2014,TBB46,1,9/06/2014,yes,5,1,1
2014,TBB46,1,9/06/2014,yes,5,2,2
2014,TBB46,2,10/06/2014,yes,1,2,3
2014,TBB46,2,10/06/2014,yes,1,3,5
2014,TBB46,2,10/06/2014,yes,2,1,1
2014,TBB46,2,10/06/2014,yes,2,2,4
2014,TBB46,2,10/06/2014,yes,2,3,5
2014,TBB46,2,10/06/2014,yes,3,1,2
2014,TBB46,2,10/06/2014,yes,3,2,3
2014,TBB46,2,10/06/2014,yes,3,3,3
2014,TBB46,2,10/06/2014,yes,4,2,1
2014,TBB46,2,10/06/2014,yes,4,3,2
2014,TBB46,2,10/06/2014,yes,5,2,4
2014,TBB46,2,10/06/2014,yes,5,3,5
2014,TBB46,3,11/06/2014,yes,1,2,4
2014,TBB46,3,11/06/2014,yes,1,3,4
2014,TBB46,3,11/06/2014,yes,2,2,4
2014,TBB46,3,11/06/2014,yes,2,3,4
2014,TBB46,3,11/06/2014,yes,3,1,2
2014,TBB46,3,11/06/2014,yes,3,3,2
2014,TBB46,3,11/06/2014,yes,4,2,2
2014,TBB46,3,11/06/2014,yes,4,3,3
2014,TBB46,3,11/06/2014,yes,5,2,3
2014,TBB46,3,11/06/2014,yes,5,3,3
2014,TBB47,1,25/05/2014,yes,1,1,2
2014,TBB47,1,25/05/2014,yes,1,2,4
2014,TBB47,1,25/05/2014,yes,1,3,3
2014,TBB47,1,25/05/2014,yes,2,1,1
2014,TBB47,1,25/05/2014,yes,2,2,1
2014,TBB47,1,25/05/2014,yes,2,3,2
2014,TBB47,1,25/05/2014,yes,3,1,2
2014,TBB47,1,25/05/2014,yes,3,2,1
2014,TBB47,1,25/05/2014,yes,3,3,3
2014,TBB47,1,25/05/2014,yes,4,2,3
2014,TBB47,1,25/05/2014,yes,4,3,2
2014,TBB47,1,25/05/2014,yes,5,1,1
2014,TBB47,1,25/05/2014,yes,5,2,2
2014,TBB47,1,25/05/2014,yes,5,3,1
2014,TBB47,2,27/05/2014,yes,1,2,2
2014,TBB47,2,27/05/2014,yes,2,2,4
2014,TBB47,2,27/05/2014,yes,3,1,2
2014,TBB47,2,27/05/2014,yes,3,2,3
2014,TBB47,2,27/05/2014,yes,4,2,4
2014,TBB47,2,27/05/2014,yes,5,1,1
2014,TBB47,2,27/05/2014,yes,5,2,3
2014,TBB47,3,1/06/2014,yes,1,2,1
2014,TBB47,3,1/06/2014,yes,2,3,1
2014,TBB47,3,1/06/2014,yes,3,1,1
2014,TBB47,3,1/06/2014,yes,4,1,2
2014,TBB47,3,1/06/2014,yes,4,2,1
2014,TBB47,3,1/06/2014,yes,5,1,2
2014,TBB47,3,1/06/2014,yes,5,3,2
2014,TBB48,1,23/05/2014,yes,1,1,1
2014,TBB48,1,23/05/2014,yes,1,2,3
2014,TBB48,1,23/05/2014,yes,2,2,2
2014,TBB48,1,23/05/2014,yes,2,3,1
2014,TBB48,1,23/05/2014,yes,3,1,1
2014,TBB48,1,23/05/2014,yes,4,1,2
2014,TBB48,1,23/05/2014,yes,4,2,3
2014,TBB48,1,23/05/2014,yes,5,1,2
2014,TBB48,1,23/05/2014,yes,5,2,1
2014,TBB48,1,23/05/2014,yes,5,3,1
2014,TBB48,2,25/05/2014,yes,1,2,3
2014,TBB48,2,25/05/2014,no,2,,0
2014,TBB48,2,25/05/2014,yes,3,1,1
2014,TBB48,2,25/05/2014,yes,3,2,2
2014,TBB48,2,25/05/2014,yes,4,1,1
2014,TBB48,2,25/05/2014,yes,4,2,1
2014,TBB48,2,25/05/2014,yes,5,1,1
2014,TBB48,2,25/05/2014,yes,5,2,2
2014,TBB48,3,29/05/2014,yes,1,1,1
2014,TBB48,3,29/05/2014,yes,1,2,1
2014,TBB48,3,29/05/2014,yes,2,2,2
2014,TBB48,3,29/05/2014,yes,3,2,1
2014,TBB48,3,29/05/2014,yes,4,2,2
2014,TBB48,3,29/05/2014,yes,5,1,2
2014,TBB48,3,29/05/2014,yes,5,2,4
2014,TBB49,1,31/05/2014,yes,1,1,1
2014,TBB49,1,31/05/2014,yes,1,2,1
2014,TBB49,1,31/05/2014,yes,2,2,1
2014,TBB49,1,31/05/2014,yes,3,2,1
2014,TBB49,1,31/05/2014,no,4,,0
2014,TBB49,1,31/05/2014,no,5,,0
2014,TBB49,2,5/06/2014,yes,1,2,4
2014,TBB49,2,5/06/2014,yes,1,3,2
2014,TBB49,2,5/06/2014,yes,2,2,4
2014,TBB49,2,5/06/2014,yes,2,3,4
2014,TBB49,2,5/06/2014,yes,3,2,2
2014,TBB49,2,5/06/2014,yes,3,3,2
2014,TBB49,2,5/06/2014,no,4,,0
2014,TBB49,2,5/06/2014,no,5,,0
2014,TBB49,3,6/06/2014,yes,1,2,1
2014,TBB49,3,6/06/2014,yes,2,2,1
2014,TBB49,3,6/06/2014,yes,2,3,1
2014,TBB49,3,6/06/2014,yes,3,2,2
2014,TBB49,3,6/06/2014,no,4,,0
2014,TBB49,3,6/06/2014,no,5,,0
2014,TBB50,1,1/06/2014,yes,1,1,2
2014,TBB50,1,1/06/2014,yes,1,2,1
2014,TBB50,1,1/06/2014,yes,2,2,4
2014,TBB50,1,1/06/2014,yes,2,3,1
2014,TBB50,1,1/06/2014,yes,3,2,2
2014,TBB50,1,1/06/2014,yes,4,2,4
2014,TBB50,1,1/06/2014,yes,4,3,1
2014,TBB50,1,1/06/2014,yes,5,2,2
2014,TBB50,2,6/06/2014,yes,1,1,2
2014,TBB50,2,6/06/2014,yes,2,1,1
2014,TBB50,2,6/06/2014,yes,2,2,1
2014,TBB50,2,6/06/2014,yes,3,1,2
2014,TBB50,2,6/06/2014,yes,3,2,2
2014,TBB50,2,6/06/2014,yes,4,1,2
2014,TBB50,2,6/06/2014,yes,4,2,1
2014,TBB50,2,6/06/2014,yes,5,1,4
2014,TBB50,3,7/06/2014,yes,1,1,1
2014,TBB50,3,7/06/2014,yes,1,2,2
2014,TBB50,3,7/06/2014,yes,1,3,2
2014,TBB50,3,7/06/2014,yes,2,1,1
2014,TBB50,3,7/06/2014,yes,2,2,4
2014,TBB50,3,7/06/2014,yes,2,3,2
2014,TBB50,3,7/06/2014,yes,3,1,1
2014,TBB50,3,7/06/2014,yes,3,2,2
2014,TBB50,3,7/06/2014,yes,3,3,2
2014,TBB50,3,7/06/2014,yes,4,2,4
2014,TBB50,3,7/06/2014,yes,4,3,2
2014,TBB50,3,7/06/2014,yes,5,1,2
2014,TBB50,3,7/06/2014,yes,5,2,2
2014,TBB51,1,23/05/2014,no,1,,0
2014,TBB51,1,23/05/2014,no,2,,0
2014,TBB51,1,23/05/2014,no,3,,0
2014,TBB51,1,23/05/2014,no,4,,0
2014,TBB51,1,23/05/2014,no,5,,0
2014,TBB52,1,21/05/2014,no,1,,0
2014,TBB52,1,21/05/2014,no,2,,0
2014,TBB52,1,21/05/2014,no,3,,0
2014,TBB52,1,21/05/2014,yes,4,2,1
2014,TBB52,1,21/05/2014,no,5,,0
2014,TBB52,2,26/05/2014,no,1,,0
2014,TBB52,2,26/05/2014,no,2,,0
2014,TBB52,2,26/05/2014,no,3,,0
2014,TBB52,2,26/05/2014,yes,4,2,1
2014,TBB52,2,26/05/2014,no,5,,0
2014,TBB52,3,27/05/2014,no,1,,0
2014,TBB52,3,27/05/2014,yes,2,2,1
2014,TBB52,3,27/05/2014,no,3,,0
2014,TBB52,3,27/05/2014,no,4,,0
2014,TBB52,3,27/05/2014,no,5,,0
2014,TBB53,1,13/06/2014,no,1,,0
2014,TBB53,1,13/06/2014,yes,2,2,2
2014,TBB53,1,13/06/2014,yes,3,3,1
2014,TBB53,1,13/06/2014,no,4,,0
2014,TBB53,1,13/06/2014,no,5,,0
2014,TBB53,2,14/06/2014,no,1,,0
2014,TBB53,2,14/06/2014,yes,2,2,2
2014,TBB53,2,14/06/2014,yes,3,2,1
2014,TBB53,2,14/06/2014,yes,3,3,1
2014,TBB53,2,14/06/2014,yes,4,3,1
2014,TBB53,2,14/06/2014,no,5,,0
2014,TBB53,3,16/06/2014,no,1,,0
2014,TBB53,3,16/06/2014,yes,2,1,1
2014,TBB53,3,16/06/2014,yes,2,2,2
2014,TBB53,3,16/06/2014,yes,3,1,1
2014,TBB53,3,16/06/2014,yes,3,3,2
2014,TBB53,3,16/06/2014,yes,4,3,1
2014,TBB53,3,16/06/2014,no,5,,0
2014,TBB54,1,30/05/2014,no,1,,0
2014,TBB54,1,30/05/2014,no,2,,0
2014,TBB54,1,30/05/2014,no,3,,0
2014,TBB54,1,30/05/2014,no,4,,0
2014,TBB54,1,30/05/2014,no,5,,0
2014,TBB55,1,5/06/2014,no,1,,0
2014,TBB55,1,5/06/2014,no,2,,0
2014,TBB55,1,5/06/2014,no,3,,0
2014,TBB55,1,5/06/2014,no,4,,0
2014,TBB55,1,5/06/2014,no,5,,0
2014,TBB56,1,10/06/2014,no,1,,0
2014,TBB56,1,10/06/2014,no,2,,0
2014,TBB56,1,10/06/2014,no,3,,0
2014,TBB56,1,10/06/2014,no,4,,0
2014,TBB56,1,10/06/2014,no,5,,0
2014,TBB57,1,27/05/2014,no,1,,0
2014,TBB57,1,27/05/2014,no,2,,0
2014,TBB57,1,27/05/2014,no,3,,0
2014,TBB57,1,27/05/2014,no,4,,0
2014,TBB57,1,27/05/2014,no,5,,0
2014,TBB58,1,24/05/2014,no,1,,0
2014,TBB58,1,24/05/2014,no,2,,0
2014,TBB58,1,24/05/2014,no,3,,0
2014,TBB58,1,24/05/2014,no,4,,0
2014,TBB58,1,24/05/2014,no,5,,0
2014,TBB59,1,12/06/2014,no,1,,0
2014,TBB59,1,12/06/2014,no,2,,0
2014,TBB59,1,12/06/2014,no,3,,0
2014,TBB59,1,12/06/2014,no,4,,0
2014,TBB59,1,12/06/2014,no,5,,0
2014,TBB60,1,31/05/2014,no,1,,0
2014,TBB60,1,31/05/2014,no,2,,0
2014,TBB60,1,31/05/2014,no,3,,0
2014,TBB60,1,31/05/2014,no,4,,0
2014,TBB60,1,31/05/2014,no,5,,0
2014,TBB61,1,28/05/2014,no,1,,0
2014,TBB61,1,28/05/2014,no,2,,0
2014,TBB61,1,28/05/2014,no,3,,0
2014,TBB61,1,28/05/2014,no,4,,0
2014,TBB61,1,28/05/2014,no,5,,0
2014,TBB62,1,12/06/2014,no,1,,0
2014,TBB62,1,12/06/2014,no,2,,0
2014,TBB62,1,12/06/2014,no,3,,0
2014,TBB62,1,12/06/2014,no,4,,0
2014,TBB62,1,12/06/2014,no,5,,0
2014,TBB63,1,27/05/2014,no,1,,0
2014,TBB63,1,27/05/2014,no,2,,0
2014,TBB63,1,27/05/2014,no,3,,0
2014,TBB63,1,27/05/2014,no,4,,0
2014,TBB63,1,27/05/2014,no,5,,0
2014,TBB64,1,25/05/2014,no,1,,0
2014,TBB64,1,25/05/2014,no,2,,0
2014,TBB64,1,25/05/2014,no,3,,0
2014,TBB64,1,25/05/2014,no,4,,0
2014,TBB64,1,25/05/2014,no,5,,0
2014,TBB65,1,23/05/2014,no,1,,0
2014,TBB65,1,23/05/2014,no,2,,0
2014,TBB65,1,23/05/2014,no,3,,0
2014,TBB65,1,23/05/2014,no,4,,0
2014,TBB65,1,23/05/2014,no,5,,0
2014,TBB66,1,10/06/2014,no,1,,0
2014,TBB66,1,10/06/2014,no,2,,0
2014,TBB66,1,10/06/2014,no,3,,0
