"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"db[6,13]",0.250015937575198,0.050153705255921,0.152157069870108,0.216057791769891,0.250046235768442,0.28400634409515,0.348322823586582,1.00000454196346,40000,0,1,"db[6,13]"
"db[7,13]",0.25008164141635,0.0503905312958037,0.151067594177493,0.216017136917749,0.249858548289365,0.284083084584306,0.349108069263471,1.00000638870336,40000,0,1,"db[7,13]"
"db[8,13]",0.24988788560508,0.0499549756966901,0.151902737873503,0.216150174137122,0.249908917359039,0.283580037151769,0.348040522818851,1.00017459166376,15036,0,1,"db[8,13]"
"db[1,14]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,14]"
"db[2,14]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,14]"
"db[3,14]",0.249718548855192,0.0502037415293419,0.150817433600972,0.216035774377489,0.249499843338826,0.283876704261985,0.347695692455616,1.00011595269324,19517,0,1,"db[3,14]"
"db[4,14]",0.249923857586963,0.0502819631970396,0.151272674789562,0.215918271057623,0.249997164603629,0.283999752280392,0.348477933329163,1.00001838050379,40000,0,1,"db[4,14]"
"db[5,14]",0.250154351433181,0.0498342551630233,0.152473067569552,0.216834000064285,0.250223718622814,0.283410950043621,0.347306040904756,0.999968881474208,40000,0,1,"db[5,14]"
"db[6,14]",0.250286351247104,0.0500722329713547,0.152599987096368,0.21648453259225,0.250037862523118,0.284072843401452,0.348656273098486,0.999996644061999,40000,0,1,"db[6,14]"
"db[7,14]",0.249751849420487,0.0501153704447108,0.151044640619455,0.215886946074285,0.249652805220972,0.284046089605449,0.347325497171594,1.00002081302353,40000,0,1,"db[7,14]"
"db[8,14]",0.250008293113953,0.0500059701210555,0.152919575285234,0.216052157880266,0.249908455613606,0.284018243894653,0.348249367983092,0.999999092102398,40000,0,1,"db[8,14]"
"db[1,15]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,15]"
"db[2,15]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,15]"
"db[3,15]",0.250431200167903,0.0500280024537371,0.15263978689909,0.216676952933898,0.250444758070896,0.284464974357402,0.348378265192319,1.0000070156498,40000,0,1,"db[3,15]"
"db[4,15]",0.250068749759506,0.0500719472449314,0.152201928402647,0.216314321642783,0.250124163419142,0.283915851323663,0.347623479434062,0.999998173726746,40000,0,1,"db[4,15]"
"db[5,15]",0.249845477468121,0.0501227387168693,0.152115384320987,0.216077193588027,0.249493449244031,0.283565299632719,0.348922174673699,0.99997199896055,40000,0,1,"db[5,15]"
"db[6,15]",0.250276639021412,0.0499582866220873,0.151930901752124,0.216573130879935,0.25031684055097,0.284051854603019,0.348365585493929,0.999995692759839,40000,0,1,"db[6,15]"
"db[7,15]",0.24986759822836,0.0500865160896336,0.151675316010248,0.216218310012962,0.249607927214548,0.283562306496289,0.349244289975128,0.999994517232424,40000,0,1,"db[7,15]"
"db[8,15]",0.250506131739471,0.0500839745080839,0.152746246363713,0.216587975942916,0.250692558665546,0.284345678965062,0.348302785005944,1.00003653084362,40000,0,1,"db[8,15]"
"db[1,16]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,16]"
"db[2,16]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,16]"
"db[3,16]",0.249988501097361,0.0499008685507189,0.151589045199108,0.216004466890459,0.250315892803601,0.283586033628393,0.347289936742839,1.00005411453117,24219,0,1,"db[3,16]"
"db[4,16]",0.249902253273909,0.0499487296099933,0.152454640973813,0.215896495724353,0.249885351009595,0.283698979502011,0.347811504912961,0.999996587578131,40000,0,1,"db[4,16]"
"db[5,16]",0.250039367113028,0.0498609538064026,0.152762767985731,0.216397390156069,0.249863289487206,0.2837773513515,0.347816483997903,1.00001803525715,40000,0,1,"db[5,16]"
"db[6,16]",0.249785303507116,0.0501056587988178,0.151126206156631,0.21599157327475,0.249629052197852,0.283263574410862,0.348006469607762,1.00002503816577,40000,0,1,"db[6,16]"
"db[7,16]",0.24979602365305,0.0498822660774238,0.151972746440401,0.216163469873146,0.24996330385204,0.283230909999334,0.347702639727216,1.00007891096375,21863,0,1,"db[7,16]"
"db[8,16]",0.249577893017931,0.0504701982472181,0.151384157846827,0.215579392754962,0.249583670581699,0.283372900304235,0.348832807186672,1.00003509102998,40000,0,1,"db[8,16]"
"db[1,17]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,17]"
"db[2,17]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,17]"
"db[3,17]",0.250085414190394,0.0498238691519563,0.152592094305413,0.216246050899207,0.250351615774569,0.284110687880721,0.346977465882053,1.00019571349002,10380,0,1,"db[3,17]"
"db[4,17]",0.249670906011234,0.0498491411121026,0.151739771167733,0.216365154873646,0.249824233385972,0.283216602389008,0.346846056339832,1.00005804046404,40000,0,1,"db[4,17]"
"db[5,17]",0.249965910041131,0.0499822042607431,0.153506688357349,0.216020189027384,0.249682618585497,0.283643628887567,0.3483112581969,1.000062667955,22659,0,1,"db[5,17]"
"db[6,17]",0.250119672143367,0.0496998128467405,0.152106498844771,0.21658176522447,0.250253641313784,0.283633859598641,0.346741127196797,1.00000022205159,40000,0,1,"db[6,17]"
"db[7,17]",0.249915672273086,0.0499775648363409,0.152841328965116,0.215742525207475,0.24994087975751,0.283377744094332,0.348929448449237,1.00019848303638,10342,0,1,"db[7,17]"
"db[8,17]",0.250279256755385,0.0497615958790137,0.152087145413186,0.216895992386852,0.250057459511413,0.283828761178971,0.348068836137659,1.00005584068407,28899,0,1,"db[8,17]"
"db[1,18]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,18]"
"db[2,18]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,18]"
"db[3,18]",0.249828573961702,0.0498887929263112,0.153320571370528,0.215940983069068,0.24977608467002,0.28348840567295,0.349231837873232,1.00000584918848,40000,0,1,"db[3,18]"
"db[4,18]",0.24999086876756,0.0499343981965073,0.152999791693008,0.215978333962727,0.250129896642749,0.2837859045098,0.348014566333106,1.00001370611524,40000,0,1,"db[4,18]"
"db[5,18]",0.250177436044485,0.0499249749289555,0.1520312374811,0.216600274632689,0.250338805039209,0.283757953163066,0.347855127391946,1.00025614820376,8951,0,1,"db[5,18]"
"db[6,18]",0.250034935642197,0.0497505480696468,0.152666019011695,0.216734898274958,0.249896440787903,0.283947358264113,0.347151906816204,1.00000571257394,40000,0,1,"db[6,18]"
"db[7,18]",0.250219672801637,0.0498057496829601,0.153128769927952,0.216345675338004,0.250014797225999,0.284018989461049,0.34770809735763,1.00001600064543,40000,0,1,"db[7,18]"
"db[8,18]",0.250070399802282,0.050139620735937,0.151279953025833,0.216425176433691,0.249726147195062,0.283760744556253,0.348563081639216,1.00000784313995,40000,0,1,"db[8,18]"
"db[1,19]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,19]"
"db[2,19]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,19]"
"db[3,19]",0.249689730742664,0.050092496584403,0.151700243320457,0.215841834341839,0.24966094308333,0.28341864969507,0.348216523725982,0.999990850277399,40000,0,1,"db[3,19]"
"db[4,19]",0.249902540067633,0.0501985579117829,0.151796085458301,0.215957952141368,0.249660902023876,0.283494093781749,0.348969360525212,1.00000337473355,40000,0,1,"db[4,19]"
"db[5,19]",0.249910905448286,0.0501333116300627,0.151617968606966,0.21610469751551,0.249975138141232,0.283589424288061,0.347548607818255,1.00017390905678,14273,0,1,"db[5,19]"
"db[6,19]",0.249668504600878,0.0495726117863618,0.1518978922759,0.216298365236998,0.249457292279182,0.28321859728148,0.347165470793659,1.00010219874397,17469,0,1,"db[6,19]"
"db[7,19]",0.250140534895359,0.0501101864772441,0.151741764428788,0.216446600504118,0.250302414841145,0.284048445163658,0.347529467446806,1.00000880197604,40000,0,1,"db[7,19]"
"db[8,19]",0.250009736715337,0.0499040001209883,0.152082098656893,0.216343703309005,0.249942675575621,0.283429849429942,0.34878510437313,1.00002693442108,40000,0,1,"db[8,19]"
"db[1,20]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,20]"
"db[2,20]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,20]"
"db[3,20]",0.250137392813562,0.0499195110302711,0.152532824529582,0.216764016743295,0.249943467723527,0.283950558155723,0.347986819149288,1.00009615294553,18680,0,1,"db[3,20]"
"db[4,20]",0.250054026834435,0.050131064181018,0.151816499393541,0.216458789337247,0.249802832269716,0.283805735868266,0.348264859301029,1.0000041054722,40000,0,1,"db[4,20]"
"db[5,20]",0.250068241674089,0.0497716364556092,0.152926833764945,0.216489123843402,0.249721140180739,0.28370562827006,0.347958333943585,1.00015757244073,12542,0,1,"db[5,20]"
"db[6,20]",0.25015329919597,0.0501860903746333,0.151754994422173,0.216652642032098,0.250271362119066,0.283882744311734,0.348716859253952,1.00010166729998,25463,0,1,"db[6,20]"
"db[7,20]",0.249998663371287,0.0498956130692192,0.153155258851874,0.216011019711091,0.249854463272764,0.283675079919952,0.347820988388852,1.00011343113596,28924,0,1,"db[7,20]"
"db[8,20]",0.249864301044584,0.0502264500299851,0.15155359874046,0.215975756265545,0.249572732437607,0.284015595206904,0.348404170435579,1.00003472967285,40000,0,1,"db[8,20]"
"Nfemdb[1,1]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,1]"
"Nfemdb[2,1]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,1]"
"Nfemdb[3,1]",0.5009,0.676358356580048,0,0,0,1,2,1.0000654549949,29079,1,1,"Nfemdb[3,1]"
"Nfemdb[4,1]",0.50755,0.678715340818849,0,0,0,1,2,1.00009209261995,32515,1,1,"Nfemdb[4,1]"
"Nfemdb[5,1]",0.50405,0.67412532857323,0,0,0,1,2,1.00008310953593,36465,1,1,"Nfemdb[5,1]"
"Nfemdb[6,1]",0.50075,0.671684983096923,0,0,0,1,2,1.00000514617289,40000,1,1,"Nfemdb[6,1]"
"Nfemdb[7,1]",0.503325,0.675685102791199,0,0,0,1,2,1.00009210489377,25335,1,1,"Nfemdb[7,1]"
"Nfemdb[8,1]",0.504875,0.6777445815482,0,0,0,1,2,1.00008076333702,24103,1,1,"Nfemdb[8,1]"
"Nfemdb[1,2]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,2]"
"Nfemdb[2,2]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,2]"
"Nfemdb[3,2]",2.25415,1.49715190080878,0,1,2,3,6,1.0000759935268,35517,1,1,"Nfemdb[3,2]"
"Nfemdb[4,2]",2.250625,1.49509798753286,0,1,2,3,6,0.999989320498062,40000,1,1,"Nfemdb[4,2]"
"Nfemdb[5,2]",2.247875,1.49966303185256,0,1,2,3,6,1.00015603093356,18247,1,1,"Nfemdb[5,2]"
"Nfemdb[6,2]",2.2626,1.49726326507135,0,1,2,3,6,0.999992782413529,40000,1,1,"Nfemdb[6,2]"
"Nfemdb[7,2]",2.255475,1.50226959788302,0,1,2,3,6,1.00002077380237,40000,1,1,"Nfemdb[7,2]"
"Nfemdb[8,2]",2.2554,1.5014916589612,0,1,2,3,6,0.999980565228784,40000,1,1,"Nfemdb[8,2]"
"Nfemdb[1,3]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,3]"
"Nfemdb[2,3]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,3]"
"Nfemdb[3,3]",3.912775,2.17003099637727,0,2,4,5,9,1.00000871274877,40000,1,1,"Nfemdb[3,3]"
"Nfemdb[4,3]",3.88675,2.18191279754403,0,2,4,5,9,1.00015149876141,13695,1,1,"Nfemdb[4,3]"
"Nfemdb[5,3]",3.899025,2.16696710704987,0,2,4,5,9,1.00013431522713,23078,1,1,"Nfemdb[5,3]"
"Nfemdb[6,3]",3.910425,2.15822097277345,0,2,4,5,9,1.00001515754027,40000,1,1,"Nfemdb[6,3]"
"Nfemdb[7,3]",3.8928,2.16281647496444,0,2,4,5,9,1.00000286513869,40000,1,1,"Nfemdb[7,3]"
"Nfemdb[8,3]",3.897725,2.16872829301764,0,2,4,5,9,1.00000785496341,40000,1,1,"Nfemdb[8,3]"
"Nfemdb[1,4]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,4]"
"Nfemdb[2,4]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,4]"
"Nfemdb[3,4]",5.488875,2.8720432535368,1,3,5,7,12,1.00031083513565,19424,0,1,"Nfemdb[3,4]"
"Nfemdb[4,4]",5.4689,2.86607539148986,1,3,5,7,12,1.00003290448694,40000,0,1,"Nfemdb[4,4]"
"Nfemdb[5,4]",5.488025,2.88420952186022,1,3,5,7,12,1.00021922948916,40000,0,1,"Nfemdb[5,4]"
"Nfemdb[6,4]",5.500775,2.86539781915034,1,3,5,7,12,1.00022126299246,32741,0,1,"Nfemdb[6,4]"
"Nfemdb[7,4]",5.492675,2.87770800715767,1,3,5,7,12,1.00033250257153,32550,0,1,"Nfemdb[7,4]"
"Nfemdb[8,4]",5.493675,2.89957241371544,1,3,5,7,12,1.00032875267736,22134,0,1,"Nfemdb[8,4]"
"Nfemdb[1,5]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,5]"
"Nfemdb[2,5]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,5]"
"Nfemdb[3,5]",6.995475,3.60364803794079,2,4,7,9,15,1.00009182957246,40000,0,1,"Nfemdb[3,5]"
"Nfemdb[4,5]",6.984425,3.58406941314115,1,4,7,9,15,1.00000870647296,40000,0,1,"Nfemdb[4,5]"
"Nfemdb[5,5]",6.993475,3.59365486423739,2,4,7,9,15,1.00037893646342,17479,0,1,"Nfemdb[5,5]"
"Nfemdb[6,5]",7.01175,3.62099982442601,2,4,7,9,15,0.999964792745635,40000,0,1,"Nfemdb[6,5]"
"Nfemdb[7,5]",6.99405,3.60949308193099,2,4,7,9,15,1.00005542478319,40000,0,1,"Nfemdb[7,5]"
"Nfemdb[8,5]",7.01335,3.61265111223067,2,4,7,9,15,1.00016050226046,40000,0,1,"Nfemdb[8,5]"
"Nfemdb[1,6]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,6]"
"Nfemdb[2,6]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,6]"
"Nfemdb[3,6]",8.475425,4.58903830352164,2,5,8,11,19,1.00147095436819,39910,0,1,"Nfemdb[3,6]"
"Nfemdb[4,6]",8.432525,4.45005530293501,2,5,8,11,18,1.00094887831663,40000,0,1,"Nfemdb[4,6]"
"Nfemdb[5,6]",8.475,4.51683905467929,2,5,8,11,18,1.00082430350598,40000,0,1,"Nfemdb[5,6]"
"Nfemdb[6,6]",8.48995,4.55598155414374,2,5,8,11,19,1.00136433356861,40000,0,1,"Nfemdb[6,6]"
"Nfemdb[7,6]",8.46755,4.46328858815174,2,5,8,11,18,1.00069954467442,40000,0,1,"Nfemdb[7,6]"
"Nfemdb[8,6]",8.462825,4.54328450080186,2,5,8,11,18,1.00058972964197,40000,0,1,"Nfemdb[8,6]"
"Nfemdb[1,7]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,7]"
"Nfemdb[2,7]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,7]"
"Nfemdb[3,7]",8.1041,5.16610882647764,1,5,7,10,19,1.00112196252429,40000,0,1,"Nfemdb[3,7]"
"Nfemdb[4,7]",9.806725,5.42296551604836,2,6,9,12,22,1.00010549715595,40000,0,1,"Nfemdb[4,7]"
"Nfemdb[5,7]",8.0748,5.05223149569348,1,5,7,10,19,1.00015394010041,40000,0,1,"Nfemdb[5,7]"
"Nfemdb[6,7]",9.877275,5.34077491299641,2,6,9,12,22,1.00058596600285,40000,0,1,"Nfemdb[6,7]"
"Nfemdb[7,7]",8.0613,5.04523821743996,2,5,7,10,19,1.00068419698731,33763,0,1,"Nfemdb[7,7]"
"Nfemdb[8,7]",9.873075,5.50272405665377,3,6,9,12,22,1.00065736193312,40000,0,1,"Nfemdb[8,7]"
"Nfemdb[1,8]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,8]"
"Nfemdb[2,8]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,8]"
"Nfemdb[3,8]",7.735825,5.91195486701596,1,4,7,10,20,1.0034853186159,20091,0,1,"Nfemdb[3,8]"
"Nfemdb[4,8]",11.13855,6.74821771718718,3,7,10,14,25,1.00656273569267,22458,0,1,"Nfemdb[4,8]"
"Nfemdb[5,8]",7.718525,5.43695556690699,1,4,7,10,20,1.00107512005463,40000,0,1,"Nfemdb[5,8]"
"Nfemdb[6,8]",11.124725,6.39361717910064,3,7,10,14,25,1.00170050056588,31255,0,1,"Nfemdb[6,8]"
"Nfemdb[7,8]",7.722475,5.61627042054698,1,4,7,10,20,1.00085886202885,40000,0,1,"Nfemdb[7,8]"
"Nfemdb[8,8]",11.156,6.5203893201957,3,7,10,14,25,1.00141842162409,40000,0,1,"Nfemdb[8,8]"
"Nfemdb[1,9]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,9]"
"Nfemdb[2,9]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,9]"
"Nfemdb[3,9]",7.448475,7.50429897038697,1,4,6,9,21,1.02279564242714,20499,0,1,"Nfemdb[3,9]"
"Nfemdb[4,9]",12.482,8.64905463930329,3,8,11,15,28,1.01702984354199,40000,0,1,"Nfemdb[4,9]"
"Nfemdb[5,9]",7.393825,6.14070595095665,1,4,6,9,21,1.00839521418364,40000,0,1,"Nfemdb[5,9]"
"Nfemdb[6,9]",12.41185,7.31924646816334,3,8,11,15,29,1.00207513541123,40000,0,1,"Nfemdb[6,9]"
"Nfemdb[7,9]",7.4492,6.61875475885487,1,4,6,9,21,1.01236989276964,40000,0,1,"Nfemdb[7,9]"
"Nfemdb[8,9]",12.49065,8.09577365767336,3,8,11,15,29,1.01953293800274,23244,0,1,"Nfemdb[8,9]"
"Nfemdb[1,10]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,10]"
"Nfemdb[2,10]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,10]"
"Nfemdb[3,10]",7.1489,7.56752010066784,1,3,6,9,21,1.00483079136621,35646,0,1,"Nfemdb[3,10]"
"Nfemdb[4,10]",13.69345,9.34111923220193,3,9,12,17,32,1.00281877675691,21251,0,1,"Nfemdb[4,10]"
"Nfemdb[5,10]",7.065875,6.12776665861883,1,3,6,9,21,1.00022727629858,40000,0,1,"Nfemdb[5,10]"
"Nfemdb[6,10]",13.63695,8.00698117215142,3,9,12,17,32,1.00046904428019,40000,0,1,"Nfemdb[6,10]"
"Nfemdb[7,10]",7.12975,6.76505425598917,1,3,6,9,21,1.00227709716753,31998,0,1,"Nfemdb[7,10]"
"Nfemdb[8,10]",13.738925,8.57168896371463,3,9,12,17,33,1.00066391510946,40000,0,1,"Nfemdb[8,10]"
"Nfemdb[1,11]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,11]"
"Nfemdb[2,11]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,11]"
"Nfemdb[3,11]",6.873325,9.04993237412713,0,3,5,9,22,1.02434463252079,24120,1,1,"Nfemdb[3,11]"
"Nfemdb[4,11]",14.93405,11.3182442615376,4,9,13,18,36,1.00834394254942,28643,0,1,"Nfemdb[4,11]"
"Nfemdb[5,11]",6.77945,6.24812641314113,0,3,5,9,22,1.00038068250054,25145,1,1,"Nfemdb[5,11]"
"Nfemdb[6,11]",14.7512,8.58314279961064,4,9,13,18,35,1.0003979269453,16799,0,1,"Nfemdb[6,11]"
"Nfemdb[7,11]",6.86815,7.0460809503524,0,3,5,9,22,1.00193638734648,40000,1,1,"Nfemdb[7,11]"
"Nfemdb[8,11]",14.87165,9.5258802657482,4,9,13,18,36,1.00125961360002,40000,0,1,"Nfemdb[8,11]"
"Nfemdb[1,12]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,12]"
"Nfemdb[2,12]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,12]"
"Nfemdb[3,12]",6.659575,9.44975493153561,0,3,5,8,22,1.02200835495094,30745,1,1,"Nfemdb[3,12]"
"Nfemdb[4,12]",14.335775,12.2750131180399,3,8,12,18,37,1.00800002252377,40000,0,1,"Nfemdb[4,12]"
"Nfemdb[5,12]",6.48875,6.48919302981152,0,3,5,8,22,1.00031322588257,40000,1,1,"Nfemdb[5,12]"
"Nfemdb[6,12]",14.06755,9.10149481830859,3,8,12,18,36,1.0001850834121,40000,0,1,"Nfemdb[6,12]"
"Nfemdb[7,12]",6.594225,7.38735987863894,0,3,5,8,22,1.00116850425471,40000,1,1,"Nfemdb[7,12]"
"Nfemdb[8,12]",14.25885,10.3544761845748,3,8,12,18,38,1.00095359528629,23514,0,1,"Nfemdb[8,12]"
"Nfemdb[1,13]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,13]"
"Nfemdb[2,13]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,13]"
"Nfemdb[3,13]",6.492475,11.5222702815975,0,2,5,8,23,1.05298015751174,18586,1,1,"Nfemdb[3,13]"
"Nfemdb[4,13]",13.83015,14.3192956193095,2,7,11,17,39,1.02329580515378,29576,0,1,"Nfemdb[4,13]"
"Nfemdb[5,13]",6.2428,6.6292040863644,0,2,5,8,23,1.0007013684013,30668,1,1,"Nfemdb[5,13]"
"Nfemdb[6,13]",13.392275,9.42882378095605,2,7,11,17,37,1.00031996092691,40000,0,1,"Nfemdb[6,13]"
"Nfemdb[7,13]",6.39935,7.83865777358549,0,2,5,8,23,1.00297538420136,24038,1,1,"Nfemdb[7,13]"
"Nfemdb[8,13]",13.71525,11.225367150307,2,7,11,17,39,1.00327732796031,18328,0,1,"Nfemdb[8,13]"
"Nfemdb[1,14]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,14]"
"Nfemdb[2,14]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,14]"
"Nfemdb[3,14]",6.385925,17.5984908320675,0,2,4,8,23,1.14537235847128,12365,1,1,"Nfemdb[3,14]"
"Nfemdb[4,14]",13.412275,23.1975215798921,2,7,11,16,40,1.15291486043586,16029,0,1,"Nfemdb[4,14]"
"Nfemdb[5,14]",6.05815,7.27128533116802,0,2,4,8,23,1.00710074172053,24919,1,1,"Nfemdb[5,14]"
"Nfemdb[6,14]",12.766475,9.79227186556226,2,7,11,16,37,1.00222332542359,22638,0,1,"Nfemdb[6,14]"
"Nfemdb[7,14]",6.151625,8.87157553542137,0,2,4,8,23,1.02126658883921,17682,1,1,"Nfemdb[7,14]"
"Nfemdb[8,14]",13.149875,12.1829336812281,2,7,11,16,41,1.00493202730255,18748,0,1,"Nfemdb[8,14]"
"Nfemdb[1,15]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,15]"
"Nfemdb[2,15]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,15]"
"Nfemdb[3,15]",6.318375,38.8775783583784,0,2,4,7,24,1.2589387960815,23042,1,1,"Nfemdb[3,15]"
"Nfemdb[4,15]",13.2197,56.5177037589192,1,6,10,16,42,1.26378151653944,26238,0,1,"Nfemdb[4,15]"
"Nfemdb[5,15]",5.793875,6.94998885200553,0,2,4,7,23,1.00153924250301,31278,1,1,"Nfemdb[5,15]"
"Nfemdb[6,15]",12.187175,9.96337403894539,1,6,10,16,38,1.00093264484787,35849,0,1,"Nfemdb[6,15]"
"Nfemdb[7,15]",5.95345,8.57790315916805,0,2,4,7,24,1.00576566362573,20447,1,1,"Nfemdb[7,15]"
"Nfemdb[8,15]",12.63365,12.4920290164258,1,6,10,16,41,1.00312085034026,29293,0,1,"Nfemdb[8,15]"
"Nfemdb[1,16]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,16]"
"Nfemdb[2,16]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,16]"
"Nfemdb[3,16]",6.048,21.0028110964187,0,2,4,7,24,1.1473693866571,23428,1,1,"Nfemdb[3,16]"
"Nfemdb[4,16]",12.589925,27.1154032723421,1,5,9,15,43,1.12933169281111,27293,0,1,"Nfemdb[4,16]"
"Nfemdb[5,16]",5.556625,7.0603781650044,0,2,4,7,23,1.00020489586694,40000,1,1,"Nfemdb[5,16]"
"Nfemdb[6,16]",11.598275,9.83448320710721,1,5,9,15,38,1.00056369764347,40000,0,1,"Nfemdb[6,16]"
"Nfemdb[7,16]",5.78955,8.86826516014681,0,2,4,7,24,1.00164996773037,40000,1,1,"Nfemdb[7,16]"
"Nfemdb[8,16]",12.130175,12.6644616618356,1,5,9,15,43,1.00089276085491,29887,0,1,"Nfemdb[8,16]"
"Nfemdb[1,17]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,17]"
"Nfemdb[2,17]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,17]"
"Nfemdb[3,17]",6.0703,37.4407499010614,0,1,3,7,25,1.24338869647992,16340,1,1,"Nfemdb[3,17]"
"Nfemdb[4,17]",12.38875,35.834808172703,1,5,8,14,44,1.19655583817938,15418,0,1,"Nfemdb[4,17]"
"Nfemdb[5,17]",5.403925,7.44159956121503,0,1,3,7,24,1.00324545569419,14498,1,1,"Nfemdb[5,17]"
"Nfemdb[6,17]",11.09545,10.1276331648287,1,5,8,14,38,1.00071556644993,39847,0,1,"Nfemdb[6,17]"
"Nfemdb[7,17]",5.63125,9.54240011069001,0,1,3,7,25,1.01055858961689,20039,1,1,"Nfemdb[7,17]"
"Nfemdb[8,17]",11.7549,13.7460321484054,1,5,8,14,44,1.00464559607585,21107,0,1,"Nfemdb[8,17]"
"Nfemdb[1,18]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,18]"
"Nfemdb[2,18]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,18]"
"Nfemdb[3,18]",5.87755,28.4005514168391,0,1,3,6,25,1.19809076124377,13571,1,1,"Nfemdb[3,18]"
"Nfemdb[4,18]",12.08055,40.201472182703,1,4,8,14,46,1.20437112637401,17793,0,1,"Nfemdb[4,18]"
"Nfemdb[5,18]",5.181625,7.22738841061942,0,1,3,6,24,1.00071596679724,23911,1,1,"Nfemdb[5,18]"
"Nfemdb[6,18]",10.585375,9.97107299475797,1,4,8,14,37.0250000000015,1.00073195250375,36356,0,1,"Nfemdb[6,18]"
"Nfemdb[7,18]",5.45785,9.53663709405347,0,1,3,6,25,1.00743182451941,18557,1,1,"Nfemdb[7,18]"
"Nfemdb[8,18]",11.298825,13.2772525680304,1,4,8,14,45,1.00160079836877,29010,0,1,"Nfemdb[8,18]"
"Nfemdb[1,19]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,19]"
"Nfemdb[2,19]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[2,19]"
"Nfemdb[3,19]",5.92475,44.7867171568574,0,1,3,6,25,1.24161569594323,14385,1,1,"Nfemdb[3,19]"
"Nfemdb[4,19]",11.88785,42.9602887797301,0,4,7,13,46,1.18665695802084,14656,1,1,"Nfemdb[4,19]"
"Nfemdb[5,19]",5.004075,7.36768386017693,0,1,3,6,25,1.00063963789105,40000,1,1,"Nfemdb[5,19]"
"Nfemdb[6,19]",10.113475,10.0795008970104,0,4,7,13,38,1.00034442617721,40000,1,1,"Nfemdb[6,19]"
"Nfemdb[7,19]",5.296625,9.73024180323972,0,1,3,6,26,1.00430140784186,40000,1,1,"Nfemdb[7,19]"
"Nfemdb[8,19]",10.882275,13.5967969627617,0,4,7,13,46,1.00075950759739,40000,1,1,"Nfemdb[8,19]"
"Nfemdb[1,20]",0,0,0,0,0,0,0,NA,1,1,1,"Nfemdb[1,20]"
