"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"phia[16]",0.399866336085568,0.0535334536816564,0.29170264680915,0.368189398219779,0.400090090548065,0.431165646217579,0.509907225526263,1.00012117038497,40000,0,1,"phia[16]"
"phia[17]",0.373747920946377,0.05798853677187,0.241644788390484,0.340187064797376,0.380752994985517,0.412743032874938,0.473025625597292,1.00023395389131,9466,0,1,"phia[17]"
"phia[18]",0.395839254830874,0.0571166385278335,0.275781704411037,0.363251406865833,0.397301035560643,0.429151190250327,0.511731235236498,1.00003377927579,40000,0,1,"phia[18]"
"phia[19]",0.387545853852114,0.058037518115979,0.259195724336626,0.355081264098135,0.391928275373489,0.423533710679762,0.496806958423286,1.00011274551121,30971,0,1,"phia[19]"
"phia[20]",0.3973214869533,0.0588229424512123,0.273028046521903,0.364551303739934,0.399126847734998,0.431158686425729,0.516219845291389,1.00014842690591,40000,0,1,"phia[20]"
"phia[21]",0.411454793711936,0.0602860420067238,0.294586301286621,0.376610450896892,0.40913368434893,0.442661555671925,0.543661159236361,1.00023065481868,27096,0,1,"phia[21]"
"phia[22]",0.409925966211428,0.0616788891205465,0.287516625790419,0.374613034576412,0.407856622719957,0.442044773234395,0.54644138404409,1.00015894739821,25879,0,1,"phia[22]"
"phia[23]",0.409628118082042,0.061503111685225,0.288374490030463,0.374675932579969,0.407837894044945,0.441574128756439,0.545534738048335,1.00016042522854,40000,0,1,"phia[23]"
"phia[24]",0.409664365915616,0.0615696541059437,0.289914928559635,0.374392399531595,0.407520787929703,0.44153770159303,0.545554180172491,1.00001319976827,40000,0,1,"phia[24]"
"phia[25]",0.408929781098593,0.0616201446983408,0.286494946575089,0.373868295313874,0.40724668244623,0.441517826077764,0.543678682341031,1.0000886484065,36729,0,1,"phia[25]"
"phia[26]",0.409825840930171,0.0614561961634784,0.290176706262245,0.374207748118963,0.407672277640318,0.442409838983555,0.544506864734518,1.00022545691399,13970,0,1,"phia[26]"
"phia[27]",0.409284895131169,0.0619567412356007,0.286704969339484,0.374150902013543,0.407366422078394,0.441759609847916,0.544332236183161,1.00020273459526,13384,0,1,"phia[27]"
"phia[28]",0.409751244621113,0.0613186481505769,0.287512184072407,0.375222484368127,0.407844541253522,0.441892107847883,0.54513720504612,1.00025469873707,13959,0,1,"phia[28]"
"phia[29]",0.409904652895888,0.0616009135612181,0.287389354880463,0.374460932608281,0.407842340152571,0.441960432979198,0.545140608993917,1.0003802543941,12789,0,1,"phia[29]"
"phia[30]",0.409975765187898,0.0612677211154045,0.290172825052396,0.375147389921056,0.40785423109687,0.441632627557539,0.546649859145589,1.00003526032407,40000,0,1,"phia[30]"
"phia[31]",0.409363029087853,0.0615023741950792,0.288085376249214,0.374130020865597,0.40748352712476,0.441919130970759,0.544201640994045,1.0001609047917,28706,0,1,"phia[31]"
"phia[32]",0.409675823475317,0.0610618231626343,0.289346853174767,0.374931794486181,0.407763618679312,0.44158606714945,0.543965179025387,1.00010990792127,29364,0,1,"phia[32]"
"phia[33]",0.410064184659464,0.0613562506700008,0.290115212930584,0.37490089704625,0.408045454345103,0.441932948982553,0.544898899910457,1.00035933040892,23879,0,1,"phia[33]"
"phia[34]",0.409600629077999,0.0614719059149005,0.28889996385535,0.374603685046693,0.407707041318054,0.441701421390427,0.544485966111058,1.00016522868419,23918,0,1,"phia[34]"
"phia[35]",0.409567332994742,0.0613594890626874,0.286963040136547,0.374385413712921,0.407966322890078,0.441923745326138,0.542103534320897,1.00020613821406,18543,0,1,"phia[35]"
"phia[36]",0.409769932865072,0.061334221182733,0.289103450946234,0.374703114051942,0.407769538366156,0.44147782087865,0.542834087383156,1.00011421378171,27212,0,1,"phia[36]"
"phia[37]",0.409466585964322,0.0614786658255724,0.289342358729881,0.374479906893849,0.407523109021843,0.441378851329289,0.543852683972228,1.00013522548912,40000,0,1,"phia[37]"
"phia[38]",0.409845667677168,0.0612735378898844,0.288673028877057,0.37463696050019,0.407804200910045,0.442011195450956,0.544197623967089,1.0002358247884,14072,0,1,"phia[38]"
"phia[39]",0.409124276691296,0.0613036811322576,0.287368317868808,0.374153206146055,0.407479544483822,0.44134587802397,0.54214932610636,1.00008954211147,40000,0,1,"phia[39]"
"phia[40]",0.409254872476118,0.0612470447697833,0.287018518160797,0.374502473396559,0.407826356639647,0.442068620234355,0.541840598709709,1.00030773638322,11783,0,1,"phia[40]"
"phia[41]",0.409268907796154,0.0615157917105226,0.287492562177461,0.374337927164964,0.407403913763279,0.441237646851923,0.544592517525379,1.0000704953086,40000,0,1,"phia[41]"
"phia[42]",0.409405980524024,0.0617438879867471,0.286576933750283,0.374119732009404,0.407635368174509,0.441576418840803,0.544535258756503,1.00004465791712,40000,0,1,"phia[42]"
"phia[43]",0.409022980731229,0.0616527476927437,0.286138590426249,0.373871065104263,0.407195593702905,0.441514214476854,0.542880499940621,1.00035480073202,34594,0,1,"phia[43]"
"phia[44]",0.409781771441727,0.0616190756039581,0.28908538481995,0.374610893376012,0.407643605976565,0.44180346861334,0.545197389370238,1.00033384663219,13385,0,1,"phia[44]"
"phia[45]",0.40947800535322,0.0614767591964514,0.287709362765955,0.374591399512541,0.407788206625574,0.441775210711753,0.542445912586401,1.0002217177606,13151,0,1,"phia[45]"
"phia[46]",0.409485623993841,0.0617417266332797,0.287434531790515,0.374417481201506,0.407580430638303,0.441174305218642,0.545021050555297,1.000063224809,40000,0,1,"phia[46]"
"phia[47]",0.409906616470091,0.0612861153739386,0.290433560886426,0.374712009433976,0.407879111387442,0.441578569780336,0.545157341636833,1.00007868152281,40000,0,1,"phia[47]"
"phia[48]",0.409879738623325,0.0615289559010287,0.288994911541997,0.374804705774823,0.407543812139419,0.441659083930249,0.545715750492148,1.00010332805441,35172,0,1,"phia[48]"
"phia[49]",0.409332167110059,0.060938421075316,0.289448790375189,0.37446543137353,0.407672553266138,0.441408430447148,0.542240001151399,1.0000937089068,40000,0,1,"phia[49]"
"phia[50]",0.409677578906665,0.0615879782935159,0.287549486570945,0.374587477532735,0.407307666273213,0.441980177935407,0.545228525556483,1.00019905788629,33453,0,1,"phia[50]"
"phia[51]",0.409615081001175,0.0612219732483601,0.289252678405987,0.374744340882328,0.407957671387804,0.441584450865831,0.545250871132588,1.00011866863061,20095,0,1,"phia[51]"
"phia[52]",0.409590491813161,0.0612157210419265,0.286831226672982,0.374437655404849,0.407992826940754,0.441372739650349,0.541913684943004,1.00027705747917,33219,0,1,"phia[52]"
"deviance",126.634068076802,5.21344246637289,117.831100427944,122.906531332082,126.174318603538,129.841571540621,138.206644166673,1.00011998519164,19295,0,1,"deviance"
