"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"phij[36]",0.308973058861488,0.0518585323037455,0.210094700142506,0.28097446641637,0.305794080695591,0.332534927247398,0.428793898583298,1.0001011266316,32201,0,1,"phij[36]"
"phij[37]",0.308885573540793,0.0514486859852799,0.210162228985865,0.280936100185185,0.306085605409604,0.332725233174889,0.42693933680066,1.00019321369065,30302,0,1,"phij[37]"
"phij[38]",0.308631953765174,0.0510197889998077,0.211809021168671,0.280575604330942,0.305797982583152,0.331886151342576,0.42548539023236,1.00003856419272,32703,0,1,"phij[38]"
"phij[39]",0.308694374982888,0.0514886006839515,0.210384138124583,0.280667110558853,0.305882690822296,0.332339994996778,0.426982046894068,1.00014276179306,18870,0,1,"phij[39]"
"phij[40]",0.308527302472991,0.0510504144499641,0.211110131694395,0.28057891986812,0.305773757152802,0.332012460187427,0.425161385655686,1.00006540053487,32226,0,1,"phij[40]"
"phij[41]",0.309073757604802,0.0511495036878092,0.211800894637632,0.281018264272074,0.305831153529782,0.332745151314073,0.427136606706036,1.00026623624185,34808,0,1,"phij[41]"
"phij[42]",0.309086351999566,0.0514891174157777,0.212455097104828,0.280821979183656,0.306204020936151,0.332724072725133,0.428559750564934,1.00008126871406,40000,0,1,"phij[42]"
"phij[43]",0.308819448870788,0.0514777406975775,0.210391171895909,0.280936018087609,0.306109331741118,0.332635951290825,0.426738540044318,1.00037311635148,15494,0,1,"phij[43]"
"phij[44]",0.30902692431114,0.0516621517134376,0.210173029257759,0.280770910643615,0.305912413936261,0.333137774332756,0.428273930725133,1.00011908255262,40000,0,1,"phij[44]"
"phij[45]",0.308953250068817,0.0514198697427348,0.21087645372584,0.280860386074009,0.306245268712555,0.332804284706105,0.426618912689566,1.00016397786643,19338,0,1,"phij[45]"
"phij[46]",0.308689433565007,0.0514051940343226,0.210530286216053,0.280520756395836,0.306030051718707,0.332873753103258,0.425042679592327,1.00008822725452,22957,0,1,"phij[46]"
"phij[47]",0.308374617704457,0.0514562957037957,0.208346853249691,0.280393471900426,0.305670398097584,0.332529766597496,0.426113235910145,1.00009009534468,39982,0,1,"phij[47]"
"phij[48]",0.308699255651404,0.0515329745563184,0.210951863534069,0.28054448476848,0.30582364137895,0.332331865933605,0.428002846216401,1.00019193399876,12944,0,1,"phij[48]"
"phij[49]",0.309029194603342,0.0519330954279858,0.209240341616125,0.280838841382619,0.306125964815041,0.332917120823142,0.427551868023748,1.00011164861935,18255,0,1,"phij[49]"
"phij[50]",0.308776292787709,0.0518040178537058,0.210904451248202,0.280485845211946,0.305748989397098,0.332548951212513,0.428614381026135,1.00000793732161,40000,0,1,"phij[50]"
"phij[51]",0.308781589136451,0.0512361697731495,0.211201491591836,0.280677059352336,0.305987181701154,0.332650714379875,0.425471695101388,1.00006988274986,34515,0,1,"phij[51]"
"phij[52]",0.309305196652248,0.0518838002027685,0.211394301303734,0.281018817917183,0.306143292749049,0.332973847792704,0.428789605183732,1.00018860061424,22229,0,1,"phij[52]"
"phia[1]",0.40389511498295,0.0454659310051666,0.311771418555873,0.376120943897111,0.404210956004996,0.431603742096282,0.495925020740723,1.00003810594029,40000,0,1,"phia[1]"
"phia[2]",0.420440022743605,0.0478642071385352,0.334178459001271,0.389757284249259,0.417140814031219,0.447095982766452,0.527069604290408,1.00012714177424,29303,0,1,"phia[2]"
"phia[3]",0.423308476770805,0.047912525664078,0.337860093005547,0.392090145429343,0.41944464288643,0.450089379166808,0.531374634361128,1.00015997705385,34958,0,1,"phia[3]"
"phia[4]",0.418936877827475,0.0472024946831931,0.331325523382084,0.388947915188526,0.41625851357636,0.446025718106077,0.522713812368171,1.00023417763491,40000,0,1,"phia[4]"
"phia[5]",0.415137994601712,0.0471290749608464,0.325528570309337,0.385641986588862,0.413225366344777,0.442009173772718,0.516958667513932,1.00029544123209,16899,0,1,"phia[5]"
"phia[6]",0.416434186045006,0.0476338406664033,0.327587178601373,0.386425532958842,0.413885516190332,0.443391025102737,0.520303566700072,1.00030920130987,40000,0,1,"phia[6]"
"phia[7]",0.415868508541797,0.0480661891140116,0.3265920462314,0.385554722719296,0.413015545356766,0.44265351267928,0.522962670340157,1.00013553751973,15815,0,1,"phia[7]"
"phia[8]",0.414688943494314,0.0484521046162502,0.325513471313899,0.384156110332413,0.411856162738578,0.441319281003663,0.522312528974746,1.00040742385171,5959,0,1,"phia[8]"
"phia[9]",0.3781215619327,0.0515617421676413,0.262088942340051,0.347885447129754,0.38348194140847,0.413016655559075,0.468401760030944,1.00038748057719,6115,0,1,"phia[9]"
"phia[10]",0.376571048455423,0.0537297540035349,0.255710869660137,0.345650128939111,0.382852053071441,0.413031073068574,0.467641251731158,1.00016963524964,29965,0,1,"phia[10]"
"phia[11]",0.403981168946415,0.0519479371287363,0.30098758268059,0.373229924474674,0.403231114818796,0.433053452374549,0.5154634532353,1.00029306785419,12947,0,1,"phia[11]"
"phia[12]",0.393315882988158,0.0527837425873946,0.276822817128441,0.364345383177211,0.397028130232436,0.425838907172515,0.491862170807124,1.00007808056253,26979,0,1,"phia[12]"
"phia[13]",0.423694535251926,0.0563749370597938,0.326944949644259,0.388655944373572,0.417466468572779,0.451717721513514,0.555253280502119,1.00006652628315,22187,0,1,"phia[13]"
