parm,mean,sd,lcl,25%,median,75%,ucl,Rhat,n.eff,overlap0,f,parm
"Ntot[38,16]",163.3560383,12.85140954,139.3153611,154.4566359,162.999798,171.8129869,189.6839904,0.999963144,40000,0,1,"Ntot[38,16]"
"Ntot[1,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[1,17]"
"Ntot[2,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[2,17]"
"Ntot[3,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[3,17]"
"Ntot[4,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[4,17]"
"Ntot[5,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[5,17]"
"Ntot[6,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[6,17]"
"Ntot[7,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[7,17]"
"Ntot[8,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[8,17]"
"Ntot[9,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[9,17]"
"Ntot[10,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[10,17]"
"Ntot[11,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[11,17]"
"Ntot[12,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[12,17]"
"Ntot[13,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[13,17]"
"Ntot[14,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[14,17]"
"Ntot[15,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[15,17]"
"Ntot[16,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[16,17]"
"Ntot[17,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[17,17]"
"Ntot[18,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[18,17]"
"Ntot[19,17]",163.3560383,12.85140954,139.3153611,154.4566359,162.999798,171.8129869,189.6839904,0.999963144,40000,0,1,"Ntot[19,17]"
"Ntot[20,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[20,17]"
"Ntot[21,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[21,17]"
"Ntot[22,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[22,17]"
"Ntot[23,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[23,17]"
"Ntot[24,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[24,17]"
"Ntot[25,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[25,17]"
"Ntot[26,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[26,17]"
"Ntot[27,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[27,17]"
"Ntot[28,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[28,17]"
"Ntot[29,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[29,17]"
"Ntot[30,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[30,17]"
"Ntot[31,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[31,17]"
"Ntot[32,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[32,17]"
"Ntot[33,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[33,17]"
"Ntot[34,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[34,17]"
"Ntot[35,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[35,17]"
"Ntot[36,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[36,17]"
"Ntot[37,17]",21.462425,3.327433683,15,19,21,24,28,1.000006962,40000,0,1,"Ntot[37,17]"
"Ntot[38,17]",163.3560383,12.85140954,139.3153611,154.4566359,162.999798,171.8129869,189.6839904,0.999963144,40000,0,1,"Ntot[38,17]"
"Ntot[1,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[1,18]"
"Ntot[2,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[2,18]"
"Ntot[3,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[3,18]"
"Ntot[4,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[4,18]"
"Ntot[5,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[5,18]"
"Ntot[6,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[6,18]"
"Ntot[7,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[7,18]"
"Ntot[8,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[8,18]"
"Ntot[9,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[9,18]"
"Ntot[10,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[10,18]"
"Ntot[11,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[11,18]"
"Ntot[12,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[12,18]"
"Ntot[13,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[13,18]"
"Ntot[14,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[14,18]"
"Ntot[15,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[15,18]"
"Ntot[16,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[16,18]"
"Ntot[17,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[17,18]"
"Ntot[18,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[18,18]"
"Ntot[19,18]",163.3560383,12.85140954,139.3153611,154.4566359,162.999798,171.8129869,189.6839904,0.999963144,40000,0,1,"Ntot[19,18]"
"Ntot[20,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[20,18]"
"Ntot[21,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[21,18]"
"Ntot[22,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[22,18]"
"Ntot[23,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[23,18]"
"Ntot[24,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[24,18]"
"Ntot[25,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[25,18]"
"Ntot[26,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[26,18]"
"Ntot[27,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[27,18]"
"Ntot[28,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[28,18]"
"Ntot[29,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[29,18]"
"Ntot[30,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[30,18]"
"Ntot[31,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[31,18]"
"Ntot[32,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[32,18]"
"Ntot[33,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[33,18]"
"Ntot[34,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[34,18]"
"Ntot[35,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[35,18]"
"Ntot[36,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[36,18]"
"Ntot[37,18]",15.0838,2.94292271,10,13,15,17,21,1.000044139,26837,0,1,"Ntot[37,18]"
"Ntot[38,18]",163.3560383,12.85140954,139.3153611,154.4566359,162.999798,171.8129869,189.6839904,0.999963144,40000,0,1,"Ntot[38,18]"
"Ntot[1,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[1,19]"
"Ntot[2,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[2,19]"
"Ntot[3,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[3,19]"
"Ntot[4,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[4,19]"
"Ntot[5,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[5,19]"
"Ntot[6,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[6,19]"
"Ntot[7,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[7,19]"
"Ntot[8,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[8,19]"
"Ntot[9,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[9,19]"
"Ntot[10,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[10,19]"
"Ntot[11,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[11,19]"
"Ntot[12,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[12,19]"
"Ntot[13,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[13,19]"
"Ntot[14,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[14,19]"
"Ntot[15,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[15,19]"
"Ntot[16,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[16,19]"
"Ntot[17,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[17,19]"
"Ntot[18,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[18,19]"
"Ntot[19,19]",163.3560383,12.85140954,139.3153611,154.4566359,162.999798,171.8129869,189.6839904,0.999963144,40000,0,1,"Ntot[19,19]"
"Ntot[20,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[20,19]"
"Ntot[21,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[21,19]"
"Ntot[22,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[22,19]"
"Ntot[23,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[23,19]"
"Ntot[24,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[24,19]"
"Ntot[25,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[25,19]"
"Ntot[26,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[26,19]"
"Ntot[27,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[27,19]"
"Ntot[28,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[28,19]"
"Ntot[29,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[29,19]"
"Ntot[30,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[30,19]"
"Ntot[31,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[31,19]"
"Ntot[32,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[32,19]"
"Ntot[33,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[33,19]"
"Ntot[34,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[34,19]"
"Ntot[35,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[35,19]"
"Ntot[36,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[36,19]"
"Ntot[37,19]",11.4028,2.540868663,7,10,11,13,17,0.999987934,40000,0,1,"Ntot[37,19]"
"Ntot[38,19]",163.3560383,12.85140954,139.3153611,154.4566359,162.999798,171.8129869,189.6839904,0.999963144,40000,0,1,"Ntot[38,19]"
"Ntot[1,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[1,20]"
"Ntot[2,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[2,20]"
"Ntot[3,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[3,20]"
"Ntot[4,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[4,20]"
"Ntot[5,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[5,20]"
"Ntot[6,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[6,20]"
"Ntot[7,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[7,20]"
"Ntot[8,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[8,20]"
"Ntot[9,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[9,20]"
"Ntot[10,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[10,20]"
"Ntot[11,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[11,20]"
"Ntot[12,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[12,20]"
"Ntot[13,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[13,20]"
"Ntot[14,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[14,20]"
"Ntot[15,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[15,20]"
"Ntot[16,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[16,20]"
"Ntot[17,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[17,20]"
"Ntot[18,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[18,20]"
"Ntot[19,20]",163.3560383,12.85140954,139.3153611,154.4566359,162.999798,171.8129869,189.6839904,0.999963144,40000,0,1,"Ntot[19,20]"
"Ntot[20,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[20,20]"
"Ntot[21,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[21,20]"
"Ntot[22,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[22,20]"
"Ntot[23,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[23,20]"
"Ntot[24,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[24,20]"
"Ntot[25,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[25,20]"
"Ntot[26,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[26,20]"
"Ntot[27,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[27,20]"
"Ntot[28,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[28,20]"
"Ntot[29,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[29,20]"
"Ntot[30,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[30,20]"
"Ntot[31,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[31,20]"
"Ntot[32,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[32,20]"
"Ntot[33,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[33,20]"
"Ntot[34,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[34,20]"
"Ntot[35,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[35,20]"
"Ntot[36,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[36,20]"
"Ntot[37,20]",7.724,2.215117755,4,6,8,9,13,1.000006024,40000,0,1,"Ntot[37,20]"
"Ntot[38,20]",163.3560383,12.85140954,139.3153611,154.4566359,162.999798,171.8129869,189.6839904,0.999963144,40000,0,1,"Ntot[38,20]"
"Ntot[1,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[1,21]"
"Ntot[2,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[2,21]"
"Ntot[3,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[3,21]"
"Ntot[4,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[4,21]"
"Ntot[5,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[5,21]"
"Ntot[6,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[6,21]"
"Ntot[7,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[7,21]"
"Ntot[8,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[8,21]"
"Ntot[9,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[9,21]"
"Ntot[10,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[10,21]"
"Ntot[11,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[11,21]"
"Ntot[12,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[12,21]"
"Ntot[13,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[13,21]"
"Ntot[14,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[14,21]"
"Ntot[15,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[15,21]"
"Ntot[16,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[16,21]"
"Ntot[17,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[17,21]"
"Ntot[18,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[18,21]"
"Ntot[19,21]",163.3560383,12.85140954,139.3153611,154.4566359,162.999798,171.8129869,189.6839904,0.999963144,40000,0,1,"Ntot[19,21]"
"Ntot[20,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[20,21]"
"Ntot[21,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[21,21]"
"Ntot[22,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[22,21]"
"Ntot[23,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[23,21]"
"Ntot[24,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[24,21]"
"Ntot[25,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[25,21]"
"Ntot[26,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[26,21]"
"Ntot[27,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[27,21]"
"Ntot[28,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[28,21]"
"Ntot[29,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[29,21]"
"Ntot[30,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[30,21]"
"Ntot[31,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[31,21]"
"Ntot[32,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[32,21]"
"Ntot[33,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[33,21]"
"Ntot[34,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[34,21]"
"Ntot[35,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[35,21]"
"Ntot[36,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[36,21]"
"Ntot[37,21]",5.55905,2.002801383,2,4,6,7,10,1.000087793,25073,0,1,"Ntot[37,21]"
"Ntot[38,21]",163.3560383,12.85140954,139.3153611,154.4566359,162.999798,171.8129869,189.6839904,0.999963144,40000,0,1,"Ntot[38,21]"
"Ntot[1,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[1,22]"
"Ntot[2,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[2,22]"
"Ntot[3,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[3,22]"
"Ntot[4,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[4,22]"
"Ntot[5,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[5,22]"
"Ntot[6,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[6,22]"
"Ntot[7,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[7,22]"
"Ntot[8,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[8,22]"
"Ntot[9,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[9,22]"
"Ntot[10,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[10,22]"
"Ntot[11,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[11,22]"
"Ntot[12,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[12,22]"
"Ntot[13,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[13,22]"
"Ntot[14,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[14,22]"
"Ntot[15,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[15,22]"
"Ntot[16,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[16,22]"
"Ntot[17,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[17,22]"
"Ntot[18,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[18,22]"
"Ntot[19,22]",163.3560383,12.85140954,139.3153611,154.4566359,162.999798,171.8129869,189.6839904,0.999963144,40000,0,1,"Ntot[19,22]"
"Ntot[20,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[20,22]"
"Ntot[21,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[21,22]"
"Ntot[22,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[22,22]"
"Ntot[23,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[23,22]"
"Ntot[24,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[24,22]"
"Ntot[25,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[25,22]"
"Ntot[26,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[26,22]"
"Ntot[27,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[27,22]"
"Ntot[28,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[28,22]"
"Ntot[29,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[29,22]"
"Ntot[30,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[30,22]"
"Ntot[31,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[31,22]"
"Ntot[32,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[32,22]"
"Ntot[33,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[33,22]"
"Ntot[34,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[34,22]"
"Ntot[35,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[35,22]"
"Ntot[36,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[36,22]"
"Ntot[37,22]",5.035025,2.089511283,1,4,5,6,10,0.999972639,40000,0,1,"Ntot[37,22]"
"Ntot[38,22]",163.3560383,12.85140954,139.3153611,154.4566359,162.999798,171.8129869,189.6839904,0.999963144,40000,0,1,"Ntot[38,22]"
"Ntot[1,23]",20.759625,5.133269292,11,17,21,24,31,1.000315241,6996,0,1,"Ntot[1,23]"
"Ntot[2,23]",20.752625,5.138354861,11,17,21,24,31,1.000496034,5034,0,1,"Ntot[2,23]"
"Ntot[3,23]",20.782275,5.106830996,11,17,21,24,31,1.000221458,11418,0,1,"Ntot[3,23]"
"Ntot[4,23]",21.264825,5.301886029,12,18,21,25,32,1.000464453,5049,0,1,"Ntot[4,23]"
"Ntot[5,23]",21.308375,5.322784813,11,18,21,25,32,1.000342763,6898,0,1,"Ntot[5,23]"
"Ntot[6,23]",21.243875,5.301768828,11,18,21,25,32,1.000289164,7810,0,1,"Ntot[6,23]"
"Ntot[7,23]",21.30165,5.332308892,11,18,21,25,32,1.000191792,10930,0,1,"Ntot[7,23]"
"Ntot[8,23]",21.240825,5.327545203,11,18,21,25,32,1.000335367,6664,0,1,"Ntot[8,23]"
"Ntot[9,23]",21.248175,5.329033133,11,17,21,25,32,1.000343594,6563,0,1,"Ntot[9,23]"
"Ntot[10,23]",21.273675,5.329445287,11,18,21,25,32,1.000192485,12734,0,1,"Ntot[10,23]"
"Ntot[11,23]",21.271025,5.336678035,11,18,21,25,32,1.000310328,7239,0,1,"Ntot[11,23]"
