"mean","sd","lcl","25%","median","75%","ucl","Rhat","n.eff","overlap0","f","parm"
"N[38,2]",42.4306666666667,5.6989489289857,32,38,42,46,54,1.00089726598216,3000,0,1,"N[38,2]"
"N[39,2]",28.4743333333333,5.02551090027921,20,25,28,32,40,1.00108407835291,3000,0,1,"N[39,2]"
"N[40,2]",69.8096666666667,9.25750184097564,53,63,70,76,89,1.00443375038438,416,0,1,"N[40,2]"
"N[41,2]",21.561,4.4399906350066,14,18,21,24,31,0.99962453227565,3000,0,1,"N[41,2]"
"N[42,2]",12.6783333333333,3.86011624022104,6,10,12,15,21,0.99976001940899,3000,0,1,"N[42,2]"
"N[43,2]",65.4616666666667,8.99775066676348,49,59,65,71,84,1.00108892088096,1427,0,1,"N[43,2]"
"N[44,2]",43.52,5.64294966841989,34,39,43,47,56,1.00183232768499,1016,0,1,"N[44,2]"
"N[45,2]",67.41,9.19039649829821,50,61,67,74,86,1.00124757273059,1425,0,1,"N[45,2]"
"N[46,2]",37.3306666666667,6.56559430402742,25.975,33,37,42,51,1.00270734127475,744,0,1,"N[46,2]"
"N[47,2]",25.3386666666667,5.66945198270082,15,21,25,29,38,1.00037541147332,3000,0,1,"N[47,2]"
"N[48,2]",38.5956666666667,5.65940434215989,29,35,38,42,50.0250000000001,1.00327594743878,681,0,1,"N[48,2]"
"N[49,2]",28.5653333333333,5.68440871064752,18,25,28,32,40,1.00093240389236,1544,0,1,"N[49,2]"
"N[50,2]",38.496,6.12980495907323,27,34,38,42,51,1.00345049344316,520,0,1,"N[50,2]"
"N[1,3]",32.462,5.8606602397809,22,28,32,36,45,1.0007731258024,3000,0,1,"N[1,3]"
"N[2,3]",34.654,5.23966621398838,25,31,34,38,46,1.00007401701785,3000,0,1,"N[2,3]"
"N[3,3]",18.9163333333333,4.05011946878847,12,16,19,22,28,1.00266326670991,773,0,1,"N[3,3]"
"N[4,3]",41.07,5.04601368257111,33,37,41,44,52,1.00049205208581,3000,0,1,"N[4,3]"
"N[5,3]",31.7556666666667,4.4085272967887,24,29,31,35,41,1.00036021709083,2604,0,1,"N[5,3]"
"N[6,3]",15.516,3.42670757067553,10,13,15,18,23,0.999818123854704,3000,0,1,"N[6,3]"
"N[7,3]",10.7153333333333,3.11611964192056,6,8,10,13,17.0250000000001,1.0017276126027,1174,0,1,"N[7,3]"
"N[8,3]",33.661,4.81225500842263,26,30,33,37,44,1.00020175810671,3000,0,1,"N[8,3]"
"N[9,3]",28.3053333333333,3.89544559552367,22,25,28,31,37,1.00047905079381,3000,0,1,"N[9,3]"
"N[10,3]",37.16,6.18717709353754,26.975,33,37,41,50,1.00019300812158,3000,0,1,"N[10,3]"
"N[11,3]",15.2756666666667,3.5482208470277,9,13,15,17,23,1.00027910946906,3000,0,1,"N[11,3]"
"N[12,3]",33.6503333333333,5.01009982491774,25,30,33,37,45,1.00091902277996,1605,0,1,"N[12,3]"
"N[13,3]",25.438,3.54198690338364,20,23,25,28,33,1.00038081989322,3000,0,1,"N[13,3]"
"N[14,3]",61.2196666666667,8.0510259943734,47,55,61,67,78,1.000046429767,3000,0,1,"N[14,3]"
"N[15,3]",15.4593333333333,3.44184470701657,10,13,15,18,23,1.00003913007379,3000,0,1,"N[15,3]"
"N[16,3]",38.0973333333333,5.08656569855905,29,34,38,41,49,0.999778420057987,3000,0,1,"N[16,3]"
"N[17,3]",12.318,2.37151513341352,8.97500000000001,11,12,14,18,1.00046214130369,3000,0,1,"N[17,3]"
"N[18,3]",30.0996666666667,4.88019863001958,22,27,30,33,41,1.00004783581944,3000,0,1,"N[18,3]"
"N[19,3]",7.93266666666667,2.98447682565356,3,6,8,10,15,1.00602118949801,361,0,1,"N[19,3]"
"N[20,3]",42.8446666666667,6.00132292480901,32,39,43,47,55,1.00018051300077,3000,0,1,"N[20,3]"
"N[21,3]",2.582,1.94453158053276,0,1,2,4,7,0.999790536481616,3000,1,1,"N[21,3]"
